postcode_clean,onspd_postcode_sector,oseast1m,osnrth1m,lat,long,lsoa11,msoa11,osward,oslaua,imd
LS28 7XJ,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XL,LS28 7,421700.0,433500.0,53.797358,-1.672041,E01011602,E02002405,E05001438,E08000035,13757
LS28 7XN,LS28 7,422698.0,434155.0,53.803203,-1.656842,E01011587,E02002391,E05001418,E08000035,19654
LS28 7XP,LS28 7,422233.0,433211.0,53.794738,-1.66397,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XQ,LS28 7,420651.0,434475.0,53.806164,-1.687901,E01011595,E02002395,E05001418,E08000035,21613
LS28 7XR,LS28 7,422100.0,432900.0,53.791949,-1.666011,E01011604,E02002408,E05001438,E08000035,21681
LS28 7XS,LS28 7,422000.0,432600.0,53.789257,-1.667551,E01011604,E02002408,E05001438,E08000035,21681
LS28 7XT,LS28 7,422182.0,433305.0,53.795585,-1.664738,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XU,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XW,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XX,LS28 7,422200.0,433200.0,53.794641,-1.664472,E01011612,E02002408,E05001438,E08000035,7382
LS28 7XY,LS28 7,420800.0,433500.0,53.797395,-1.685704,E01011613,E02002405,E05001438,E08000035,11508
LS28 7XZ,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7YA,LS28 7,421600.0,433400.0,53.796464,-1.673566,E01011602,E02002405,E05001438,E08000035,13757
LS28 7YB,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7YF,LS28 7,421595.0,433665.0,53.798846,-1.673624,E01011585,E02002391,E05001418,E08000035,10071
LS28 7YH,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7YJ,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7YL,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7ZN,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7ZQ,LS28 7,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 7ZR,LS28 7,421601.0,433674.0,53.798926,-1.673532,E01011585,E02002391,E05001418,E08000035,10071
LS28 7ZU,LS28 7,421601.0,433674.0,53.798926,-1.673532,E01011585,E02002391,E05001418,E08000035,10071
LS28 8AA,LS28 8,422453.0,432930.0,53.792203,-1.660651,E01011600,E02002408,E05001438,E08000035,21237
LS28 8AB,LS28 8,422426.0,432887.0,53.791818,-1.661064,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AD,LS28 8,422375.0,432821.0,53.791227,-1.661843,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AE,LS28 8,422402.0,432819.0,53.791208,-1.661433,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AF,LS28 8,422422.0,432795.0,53.790991,-1.661131,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AG,LS28 8,422412.0,432792.0,53.790965,-1.661283,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AH,LS28 8,422316.0,432717.0,53.790295,-1.662746,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AJ,LS28 8,422326.0,432662.0,53.7898,-1.662598,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AL,LS28 8,422451.0,432577.0,53.789031,-1.660707,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AN,LS28 8,422582.0,432484.0,53.788189,-1.658725,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AP,LS28 8,422658.0,432322.0,53.78673,-1.657583,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AQ,LS28 8,422335.0,432772.0,53.790804,-1.662458,E01011604,E02002408,E05001438,E08000035,21681
LS28 8AR,LS28 8,422517.0,432395.0,53.787392,-1.659718,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AS,LS28 8,422424.0,432503.0,53.788367,-1.661122,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AT,LS28 8,422309.0,432408.0,53.787518,-1.662874,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AU,LS28 8,422347.0,432329.0,53.786806,-1.662303,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AW,LS28 8,422522.0,432455.0,53.787931,-1.659638,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AX,LS28 8,422421.0,432255.0,53.786138,-1.661185,E01011607,E02002408,E05001438,E08000035,17526
LS28 8AY,LS28 8,422328.0,432291.0,53.786465,-1.662594,E01011603,E02002405,E05001438,E08000035,21113
LS28 8AZ,LS28 8,422316.0,432276.0,53.786347,-1.662782,E01011603,E02002405,E05001438,E08000035,21113
LS28 8BA,LS28 8,422462.0,432193.0,53.785579,-1.660568,E01011603,E02002405,E05001438,E08000035,21113
LS28 8BB,LS28 8,422332.0,432924.0,53.792155,-1.662488,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BD,LS28 8,422293.0,432942.0,53.792318,-1.663079,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BE,LS28 8,422121.0,433007.0,53.79291,-1.665685,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BF,LS28 8,422343.0,432646.0,53.789656,-1.662341,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BG,LS28 8,422230.0,432964.0,53.792518,-1.664033,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BH,LS28 8,422096.0,432947.0,53.792371,-1.666069,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BJ,LS28 8,421168.0,433071.0,53.793539,-1.680151,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BL,LS28 8,421829.0,432933.0,53.792257,-1.670123,E01011602,E02002405,E05001438,E08000035,13757
LS28 8BN,LS28 8,421624.0,432874.0,53.791735,-1.673238,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BP,LS28 8,421495.0,432795.0,53.79103,-1.675202,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BQ,LS28 8,422248.0,432929.0,53.792203,-1.663763,E01011604,E02002408,E05001438,E08000035,21681
LS28 8BR,LS28 8,421566.0,432758.0,53.790695,-1.674127,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BS,LS28 8,421698.0,432912.0,53.792089,-1.672117,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BT,LS28 8,421642.0,432974.0,53.792633,-1.672958,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BU,LS28 8,421590.0,432926.0,53.792204,-1.673751,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BW,LS28 8,421499.0,432860.0,53.791614,-1.675137,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BX,LS28 8,421364.0,432900.0,53.791979,-1.677183,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BY,LS28 8,421380.0,432937.0,53.792311,-1.676938,E01011605,E02002405,E05001438,E08000035,25641
LS28 8BZ,LS28 8,421424.0,433046.0,53.793289,-1.676262,E01011605,E02002405,E05001438,E08000035,25641
LS28 8DA,LS28 8,421319.0,433152.0,53.794246,-1.677849,E01011605,E02002405,E05001438,E08000035,25641
LS28 8DB,LS28 8,421142.0,433038.0,53.793217,-1.680487,E01011605,E02002405,E05001438,E08000035,25641
LS28 8DD,LS28 8,421274.0,433066.0,53.793475,-1.678538,E01011605,E02002405,E05001438,E08000035,25641
LS28 8DE,LS28 8,421240.0,433183.0,53.794528,-1.679046,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DF,LS28 8,420945.0,433320.0,53.795771,-1.683515,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DG,LS28 8,421118.0,433164.0,53.794362,-1.680899,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DH,LS28 8,422159.0,433314.0,53.795667,-1.665086,E01011612,E02002408,E05001438,E08000035,7382
LS28 8DJ,LS28 8,421000.0,433200.0,53.79469,-1.682688,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DL,LS28 8,420977.0,433287.0,53.795473,-1.683032,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DN,LS28 8,420900.0,433200.0,53.794694,-1.684206,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DP,LS28 8,420769.0,433335.0,53.795913,-1.686186,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DQ,LS28 8,421067.0,433210.0,53.794793,-1.681675,E01011613,E02002405,E05001438,E08000035,11508
LS28 8DR,LS28 8,422606.0,431597.0,53.780216,-1.658426,E01011601,E02002408,E05001438,E08000035,7801
LS28 8DS,LS28 8,422291.0,432016.0,53.783995,-1.663176,E01011603,E02002405,E05001438,E08000035,21113
LS28 8DT,LS28 8,422300.0,432000.0,53.783851,-1.66304,E01011603,E02002405,E05001438,E08000035,21113
LS28 8DU,LS28 8,421788.0,431984.0,53.783729,-1.670812,E01011603,E02002405,E05001438,E08000035,21113
LS28 8DW,LS28 8,422736.0,431829.0,53.781714,-1.65822,E01011601,E02002408,E05001438,E08000035,7801
LS28 8DX,LS28 8,421765.0,431892.0,53.782903,-1.671167,E01011603,E02002405,E05001438,E08000035,21113
LS28 8DY,LS28 8,421656.0,431927.0,53.783237,-1.672823,E01011603,E02002405,E05001438,E08000035,21113
LS28 8DZ,LS28 8,421258.0,432028.0,53.784146,-1.678852,E01011603,E02002405,E05001438,E08000035,21113
LS28 8EA,LS28 8,421493.0,432083.0,53.784631,-1.675282,E01011603,E02002405,E05001438,E08000035,21113
LS28 8EB,LS28 8,421725.0,432063.0,53.784457,-1.671766,E01011603,E02002405,E05001438,E08000035,21113
LS28 8ED,LS28 8,420176.0,434168.0,53.803438,-1.695138,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EE,LS28 8,419936.0,434076.0,53.802605,-1.698784,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EF,LS28 8,420020.0,433925.0,53.801245,-1.697518,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EG,LS28 8,420112.0,433666.0,53.798914,-1.696138,E01011586,E02002395,E05001418,E08000035,18458
LS28 8EH,LS28 8,420040.0,433969.0,53.801655,-1.697216,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EJ,LS28 8,420196.0,434033.0,53.802209,-1.694839,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EL,LS28 8,420215.0,434113.0,53.802927,-1.694545,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EN,LS28 8,420228.0,434074.0,53.802576,-1.69435,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EP,LS28 8,420271.0,433963.0,53.801577,-1.693705,E01011586,E02002395,E05001418,E08000035,18458
LS28 8EQ,LS28 8,420132.0,433697.0,53.799191,-1.695833,E01011586,E02002395,E05001418,E08000035,18458
LS28 8ER,LS28 8,420326.0,434019.0,53.802078,-1.692866,E01011586,E02002395,E05001418,E08000035,18458
LS28 8ES,LS28 8,419988.0,434152.0,53.803286,-1.697989,E01011597,E02002395,E05001418,E08000035,12679
LS28 8ET,LS28 8,419893.0,434067.0,53.802526,-1.699437,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EU,LS28 8,419927.0,434000.0,53.801923,-1.698925,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EW,LS28 8,420081.0,434007.0,53.80198,-1.696587,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EX,LS28 8,419904.0,433887.0,53.800908,-1.699282,E01011586,E02002395,E05001418,E08000035,18458
LS28 8EY,LS28 8,419951.0,433954.0,53.801523,-1.698568,E01011597,E02002395,E05001418,E08000035,12679
LS28 8EZ,LS28 8,422153.0,432695.0,53.790119,-1.665226,E01011604,E02002408,E05001438,E08000035,21681
LS28 8FA,LS28 8,420977.0,433200.0,53.794691,-1.683037,E01011613,E02002405,E05001438,E08000035,11508
LS28 8FB,LS28 8,422002.0,432766.0,53.790749,-1.667508,E01011604,E02002408,E05001438,E08000035,21681
LS28 8FD,LS28 8,421836.0,432607.0,53.789342,-1.670043,E01011603,E02002405,E05001438,E08000035,21113
LS28 8HA,LS28 8,420014.0,433665.0,53.798908,-1.697626,E01011586,E02002395,E05001418,E08000035,18458
LS28 8HB,LS28 8,420051.0,433725.0,53.799446,-1.69706,E01011586,E02002395,E05001418,E08000035,18458
LS28 8HD,LS28 8,420024.0,433720.0,53.799402,-1.697471,E01011586,E02002395,E05001418,E08000035,18458
LS28 8HE,LS28 8,420128.0,433522.0,53.797619,-1.695905,E01011586,E02002395,E05001418,E08000035,18458
LS28 8HF,LS28 8,420208.0,433527.0,53.797661,-1.69469,E01011586,E02002395,E05001418,E08000035,18458
LS28 8HG,LS28 8,420217.0,433141.0,53.794191,-1.694578,E01011606,E02002405,E05001438,E08000035,10174
LS28 8HH,LS28 8,420275.0,434275.0,53.804381,-1.693624,E01011597,E02002395,E05001418,E08000035,12679
LS28 8HJ,LS28 8,421100.0,432900.0,53.79199,-1.681191,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HL,LS28 8,421263.0,433021.0,53.793071,-1.678708,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HN,LS28 8,421219.0,433043.0,53.79327,-1.679375,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HP,LS28 8,421290.0,432964.0,53.792558,-1.678302,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HQ,LS28 8,420310.0,433079.0,53.79363,-1.693171,E01011606,E02002405,E05001438,E08000035,10174
LS28 8HR,LS28 8,421197.0,432853.0,53.791564,-1.679721,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HS,LS28 8,421124.0,432841.0,53.791459,-1.68083,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HT,LS28 8,421087.0,432754.0,53.790678,-1.681398,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HU,LS28 8,421353.0,432731.0,53.790461,-1.677362,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HW,LS28 8,421154.0,432941.0,53.792356,-1.680368,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HX,LS28 8,421344.0,432806.0,53.791151,-1.677497,E01011605,E02002405,E05001438,E08000035,25641
LS28 8HY,LS28 8,421992.0,432975.0,53.792627,-1.667645,E01011602,E02002405,E05001438,E08000035,13757
LS28 8HZ,LS28 8,421392.0,432650.0,53.789731,-1.676776,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JA,LS28 8,421463.0,432596.0,53.789243,-1.675702,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JB,LS28 8,421532.0,432548.0,53.788809,-1.674658,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JD,LS28 8,421399.0,432535.0,53.788697,-1.676677,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JE,LS28 8,421340.0,432558.0,53.788906,-1.677571,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JF,LS28 8,421334.0,432503.0,53.788412,-1.677666,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JG,LS28 8,421299.0,432644.0,53.789681,-1.678188,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JH,LS28 8,421532.0,432681.0,53.790004,-1.674648,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JJ,LS28 8,421512.0,432622.0,53.789475,-1.674956,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JL,LS28 8,421573.0,432632.0,53.789562,-1.674029,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JN,LS28 8,421619.0,432609.0,53.789353,-1.673333,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JP,LS28 8,421781.0,432642.0,53.789643,-1.670872,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JQ,LS28 8,421415.0,432787.0,53.790962,-1.676417,E01011605,E02002405,E05001438,E08000035,25641
LS28 8JR,LS28 8,420401.0,434081.0,53.802632,-1.691723,E01011597,E02002395,E05001418,E08000035,12679
LS28 8JS,LS28 8,420433.0,433879.0,53.800816,-1.691251,E01011586,E02002395,E05001418,E08000035,18458
LS28 8JT,LS28 8,420385.0,433927.0,53.801264,-1.691981,E01011586,E02002395,E05001418,E08000035,18458
LS28 8JU,LS28 8,420328.0,433883.0,53.800856,-1.692845,E01011586,E02002395,E05001418,E08000035,18458
LS28 8JW,LS28 8,421684.0,432561.0,53.788919,-1.67235,E01011603,E02002405,E05001438,E08000035,21113
LS28 8JX,LS28 8,420282.0,433758.0,53.799734,-1.693551,E01011586,E02002395,E05001418,E08000035,18458
LS28 8JY,LS28 8,420154.0,433774.0,53.799883,-1.695494,E01011586,E02002395,E05001418,E08000035,18458
LS28 8JZ,LS28 8,420317.0,433597.0,53.798286,-1.69303,E01011586,E02002395,E05001418,E08000035,18458
LS28 8LA,LS28 8,420253.0,433647.0,53.798737,-1.693999,E01011586,E02002395,E05001418,E08000035,18458
LS28 8LB,LS28 8,420428.0,433782.0,53.799944,-1.691333,E01011586,E02002395,E05001418,E08000035,18458
LS28 8LD,LS28 8,420385.0,433801.0,53.800116,-1.691985,E01011586,E02002395,E05001418,E08000035,18458
LS28 8LE,LS28 8,420517.0,433890.0,53.800911,-1.689975,E01011597,E02002395,E05001418,E08000035,12679
LS28 8LF,LS28 8,422169.0,432203.0,53.785681,-1.665014,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LG,LS28 8,420508.0,433773.0,53.799875,-1.690123,E01011586,E02002395,E05001418,E08000035,18458
LS28 8LH,LS28 8,420747.0,433366.0,53.796192,-1.686518,E01011613,E02002405,E05001438,E08000035,11508
LS28 8LJ,LS28 8,420782.0,433234.0,53.795005,-1.685995,E01011613,E02002405,E05001438,E08000035,11508
LS28 8LL,LS28 8,420726.0,433168.0,53.794414,-1.68685,E01011613,E02002405,E05001438,E08000035,11508
LS28 8LN,LS28 8,421337.0,432864.0,53.791657,-1.677596,E01011605,E02002405,E05001438,E08000035,25641
LS28 8LP,LS28 8,421853.0,432570.0,53.788993,-1.669784,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LQ,LS28 8,420617.0,433594.0,53.798247,-1.688476,E01011613,E02002405,E05001438,E08000035,11508
LS28 8LR,LS28 8,421841.0,432536.0,53.788688,-1.669968,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LS,LS28 8,421916.0,432474.0,53.788143,-1.668839,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LT,LS28 8,422014.0,432478.0,53.78816,-1.667347,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LU,LS28 8,422122.0,432462.0,53.788011,-1.665709,E01011604,E02002408,E05001438,E08000035,21681
LS28 8LW,LS28 8,421956.0,432598.0,53.78924,-1.668219,E01011604,E02002408,E05001438,E08000035,21681
LS28 8LX,LS28 8,421967.0,432419.0,53.787631,-1.668064,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LY,LS28 8,422005.0,432377.0,53.787252,-1.66749,E01011603,E02002405,E05001438,E08000035,21113
LS28 8LZ,LS28 8,421889.0,432380.0,53.787299,-1.669255,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NA,LS28 8,421984.0,432337.0,53.786909,-1.667816,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NB,LS28 8,422036.0,432295.0,53.786514,-1.667026,E01011603,E02002405,E05001438,E08000035,21113
LS28 8ND,LS28 8,422092.0,432365.0,53.787141,-1.666171,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NE,LS28 8,422107.0,432304.0,53.786592,-1.665948,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NF,LS28 8,422052.0,432373.0,53.787214,-1.666777,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NG,LS28 8,422071.0,432408.0,53.787528,-1.666487,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NH,LS28 8,422247.0,432305.0,53.786595,-1.663823,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NJ,LS28 8,422141.0,432440.0,53.787828,-1.665426,E01011604,E02002408,E05001438,E08000035,21681
LS28 8NL,LS28 8,422169.0,432423.0,53.787659,-1.664998,E01011604,E02002408,E05001438,E08000035,21681
LS28 8NN,LS28 8,422248.0,432344.0,53.786945,-1.663805,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NP,LS28 8,422304.0,432350.0,53.786997,-1.662954,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NQ,LS28 8,422075.0,432414.0,53.787597,-1.66643,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NR,LS28 8,422216.0,432228.0,53.785904,-1.664299,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NS,LS28 8,422309.0,432175.0,53.785424,-1.662891,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NT,LS28 8,422212.0,432029.0,53.784116,-1.664374,E01011603,E02002405,E05001438,E08000035,21113
LS28 8NU,LS28 8,422656.0,432246.0,53.786047,-1.657619,E01011607,E02002408,E05001438,E08000035,17526
LS28 8NW,LS28 8,422201.0,432421.0,53.787639,-1.664512,E01011607,E02002408,E05001438,E08000035,17526
LS28 8NX,LS28 8,422263.0,432898.0,53.791939,-1.663541,E01011604,E02002408,E05001438,E08000035,21681
LS28 8NY,LS28 8,422160.0,432841.0,53.791416,-1.665105,E01011604,E02002408,E05001438,E08000035,21681
LS28 8NZ,LS28 8,422094.0,432914.0,53.792075,-1.666101,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PA,LS28 8,422142.0,432857.0,53.79156,-1.665377,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PB,LS28 8,422097.0,432850.0,53.791499,-1.66606,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PD,LS28 8,422097.0,432817.0,53.791203,-1.666063,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PE,LS28 8,422105.0,432780.0,53.79087,-1.665944,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PF,LS28 8,421851.0,432899.0,53.79195,-1.669791,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PG,LS28 8,422078.0,432764.0,53.790743,-1.666359,E01011604,E02002408,E05001438,E08000035,21681
LS28 8PH,LS28 8,421755.0,432889.0,53.791864,-1.671249,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PJ,LS28 8,421768.0,432850.0,53.791513,-1.671054,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PL,LS28 8,421918.0,432816.0,53.791201,-1.66878,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PN,LS28 8,421864.0,432844.0,53.791455,-1.669598,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PP,LS28 8,421888.0,432763.0,53.790726,-1.669239,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PQ,LS28 8,421642.0,432699.0,53.790161,-1.672977,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PR,LS28 8,421826.0,432702.0,53.790181,-1.670184,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PS,LS28 8,421679.0,432672.0,53.789917,-1.672418,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PT,LS28 8,421614.0,432725.0,53.790396,-1.673401,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PU,LS28 8,421741.0,432792.0,53.790993,-1.671468,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PW,LS28 8,422155.0,432286.0,53.786428,-1.66522,E01011603,E02002405,E05001438,E08000035,21113
LS28 8PX,LS28 8,421774.0,432790.0,53.790974,-1.670967,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PY,LS28 8,421750.0,432825.0,53.791289,-1.671329,E01011602,E02002405,E05001438,E08000035,13757
LS28 8PZ,LS28 8,421666.0,432820.0,53.791248,-1.672605,E01011602,E02002405,E05001438,E08000035,13757
LS28 8QA,LS28 8,420114.0,433426.0,53.796756,-1.696123,E01011586,E02002395,E05001418,E08000035,18458
LS28 8QB,LS28 8,421900.0,432843.0,53.79146,-1.669055,E01011602,E02002405,E05001438,E08000035,13757
LS28 8QD,LS28 8,422126.0,432348.0,53.786986,-1.665656,E01011603,E02002405,E05001438,E08000035,21113
LS28 8QE,LS28 8,421815.0,432763.0,53.790729,-1.670347,E01011602,E02002405,E05001438,E08000035,13757
LS28 8QF,LS28 8,422377.0,432689.0,53.790056,-1.661826,E01011604,E02002408,E05001438,E08000035,21681
LS28 8QG,LS28 8,421551.0,432960.0,53.792511,-1.674341,E01011605,E02002405,E05001438,E08000035,25641
LS28 8QH,LS28 8,422200.0,432500.0,53.788349,-1.664522,E01011604,E02002408,E05001438,E08000035,21681
